Date,Pond_ID,AMMONIA_mg_L,DO_mg_L,PH,TEMP_C
2024-04-22,Station_C,0.36,6.03,7.7,26.1
2024-04-23,Station_A,0.25,6.56,8.0,30.0
2024-04-23,Station_B,0.23,5.57,7.8,29.5
2024-04-23,Station_C,0.39,6.99,7.9,27.3
2024-04-24,Station_A,0.18,5.1,7.8,26.2
2024-04-24,Station_B,0.21,5.4,7.9,29.9
2024-04-24,Station_C,0.25,6.55,8.0,29.6
2024-04-25,Station_A,0.36,5.6,8.2,27.1
2024-04-25,Station_B,0.39,5.29,8.2,26.3
2024-04-25,Station_C,0.23,6.99,7.8,28.2
2024-04-26,Station_A,0.39,6.57,7.7,27.2
2024-04-26,Station_B,0.29,5.36,7.7,29.6
2024-04-26,Station_C,0.27,5.8,7.6,27.5
2024-04-27,Station_A,0.37,5.65,7.8,29.1
2024-04-27,Station_B,0.34,6.91,8.1,27.6
2024-04-27,Station_C,0.25,5.56,7.7,26.9
2024-04-28,Station_A,0.16,5.13,8.1,29.7
2024-04-28,Station_B,0.35,5.37,8.1,28.0
2024-04-28,Station_C,0.14,5.62,7.5,27.2
2024-04-29,Station_A,0.17,5.53,8.2,26.9
2024-04-29,Station_B,0.31,6.72,7.8,29.5
2024-04-29,Station_C,0.16,5.66,7.9,27.5
2024-04-30,Station_A,0.17,6.4,7.7,27.8
2024-04-30,Station_B,0.31,5.48,8.1,28.9
2024-04-30,Station_C,0.39,6.33,7.8,26.6
2024-05-01,Station_A,0.15,5.86,7.8,28.9
2024-05-01,Station_B,0.35,5.65,7.8,29.1
2024-05-01,Station_C,0.19,5.77,7.7,28.4
2024-05-02,Station_A,0.32,6.16,7.6,27.2
2024-05-02,Station_B,0.22,6.03,7.9,29.0
2024-05-02,Station_C,0.38,5.69,7.7,28.7
2024-05-03,Station_A,0.21,6.49,8.1,29.1
2024-05-03,Station_B,0.35,6.55,8.0,29.0
2024-05-03,Station_C,0.23,5.13,7.8,26.2
2024-05-04,Station_A,0.28,5.62,8.0,29.3
2024-05-04,Station_B,0.37,5.16,8.1,29.3
2024-05-04,Station_C,0.19,5.61,8.1,29.3
2024-05-05,Station_A,0.28,5.28,7.8,30.0
2024-05-05,Station_B,0.38,6.65,8.2,26.7
2024-05-05,Station_C,0.11,6.45,8.0,26.7
2024-05-06,Station_A,0.19,5.27,7.8,26.4
2024-05-06,Station_B,0.21,6.7,8.1,27.8
2024-05-06,Station_C,0.27,5.68,8.0,28.7
2024-05-07,Station_A,0.29,6.37,7.8,29.5
2024-05-07,Station_B,0.37,5.68,7.6,28.4
2024-05-07,Station_C,0.34,5.86,8.0,27.2
2024-05-08,Station_A,0.22,6.21,8.0,28.3
2024-05-08,Station_B,0.31,6.86,7.6,26.2
2024-05-08,Station_C,0.14,6.05,7.9,28.3
2024-05-09,Station_A,0.39,6.76,7.6,27.4
2024-05-09,Station_B,0.15,6.09,7.9,26.9
2024-05-09,Station_C,0.32,5.04,7.8,29.6
2024-05-10,Station_A,0.2,5.51,7.7,26.4
2024-05-10,Station_B,0.13,5.58,7.5,29.1
2024-05-10,Station_C,0.19,6.15,7.8,27.1
2024-05-11,Station_A,0.34,6.95,7.7,26.2
2024-05-11,Station_B,0.33,6.1,8.0,28.8
2024-05-11,Station_C,0.37,6.58,7.8,27.2
2024-05-12,Station_A,0.25,6.22,7.6,28.6
2024-05-12,Station_B,0.29,5.48,7.8,26.8
2024-05-12,Station_C,0.25,5.45,7.5,28.7
2024-05-13,Station_A,0.4,6.07,7.7,28.6
2024-05-13,Station_B,0.35,5.62,8.2,28.4
2024-05-13,Station_C,0.12,5.7,8.0,28.6
2024-05-14,Station_A,0.21,5.53,7.9,27.4
2024-05-14,Station_B,0.16,5.82,7.6,29.9
2024-05-14,Station_C,0.37,5.86,7.8,26.9
2024-05-15,Station_A,0.31,5.94,7.5,29.7
2024-05-15,Station_B,0.23,6.23,7.8,27.3
2024-05-15,Station_C,0.24,6.64,7.5,28.3
2024-05-16,Station_A,0.17,5.37,8.0,27.0
2024-05-16,Station_B,0.21,5.79,8.1,28.5
2024-05-16,Station_C,0.26,6.91,7.6,26.8
2024-05-17,Station_A,0.39,5.35,7.6,27.7
2024-05-17,Station_B,0.3,5.15,7.5,27.9
2024-05-17,Station_C,0.23,5.71,8.2,28.1
2024-05-18,Station_A,0.22,5.39,7.9,27.8
2024-05-18,Station_B,0.15,5.62,7.9,26.2
2024-05-18,Station_C,0.38,6.09,7.5,28.8
2024-05-19,Station_A,0.32,6.5,8.0,28.9
2024-05-19,Station_B,0.32,5.27,7.7,29.8
2024-05-19,Station_C,0.39,5.18,7.8,26.2
2024-05-20,Station_A,0.12,5.35,7.7,29.0
2024-05-20,Station_B,0.35,5.26,7.5,27.6
2024-05-20,Station_C,0.13,5.2,8.0,27.2
2024-05-21,Station_A,0.16,5.92,7.7,27.8
2024-05-21,Station_B,0.33,6.03,8.1,27.1
2024-05-21,Station_C,0.28,6.24,7.5,28.4
2024-05-22,Station_A,0.32,6.62,7.9,26.0
2024-05-22,Station_B,0.32,5.5,7.8,29.9
2024-05-22,Station_C,0.17,5.42,7.9,29.8
2024-05-23,Station_A,0.19,6.28,7.9,28.4
2024-05-23,Station_B,0.29,5.86,7.5,28.2
2024-05-23,Station_C,0.2,6.93,7.6,28.9
2024-05-24,Station_A,0.18,6.14,7.9,29.1
2024-05-24,Station_B,0.28,6.82,7.8,26.9
2024-05-24,Station_C,0.22,6.43,7.5,26.5
2024-05-25,Station_A,0.28,5.49,7.6,28.4
2024-05-25,Station_B,0.2,6.16,7.6,29.7
2024-05-25,Station_C,0.4,6.96,8.0,26.1
2024-05-26,Station_A,0.13,6.79,8.1,29.9
2024-05-26,Station_B,0.26,6.04,7.8,27.9
2024-05-26,Station_C,0.38,6.19,8.1,29.5
2024-05-27,Station_A,0.2,6.28,7.8,26.3
2024-05-27,Station_B,0.4,5.1,8.0,29.4
2024-05-27,Station_C,0.27,6.42,7.8,26.4
2024-05-28,Station_A,0.23,6.33,7.9,26.2
2024-05-28,Station_B,0.34,5.3,8.2,28.9
2024-05-28,Station_C,0.28,5.21,7.9,26.3
2024-05-29,Station_A,0.27,6.75,8.0,27.0
2024-05-29,Station_B,0.27,6.21,7.6,29.4
2024-05-29,Station_C,0.33,6.88,7.7,29.4
2024-05-30,Station_A,0.15,6.34,8.0,27.1
2024-05-30,Station_B,0.16,5.8,7.6,26.8
2024-05-30,Station_C,0.39,6.53,7.7,29.8
2024-05-31,Station_A,0.24,5.94,7.8,26.9
2024-05-31,Station_B,0.26,6.06,8.0,27.4
2024-05-31,Station_C,0.27,6.92,7.8,29.6
2024-06-01,Station_A,0.29,6.31,7.6,29.8
2024-06-01,Station_B,0.27,5.66,7.8,28.4
2024-06-01,Station_C,0.24,6.98,7.9,26.6
2024-06-02,Station_A,0.31,5.1,7.8,26.6
2024-06-02,Station_B,0.32,5.92,7.6,27.0
2024-06-02,Station_C,0.12,6.17,7.9,26.2
2024-06-03,Station_A,0.22,5.67,7.9,27.4
2024-06-03,Station_B,0.34,5.32,7.9,28.0
2024-06-03,Station_C,0.32,6.1,7.8,28.7
2024-06-04,Station_A,0.39,6.26,8.1,26.0
2024-06-04,Station_B,0.16,5.19,7.9,29.0
2024-06-04,Station_C,0.3,5.98,7.8,27.2
2024-06-05,Station_A,0.2,6.29,7.6,26.4
2024-06-05,Station_B,0.26,5.86,7.6,27.6
2024-06-05,Station_C,0.37,6.41,7.5,28.7
2024-06-06,Station_A,0.19,5.39,8.0,28.6
2024-06-06,Station_B,0.3,5.47,7.8,28.5
2024-06-06,Station_C,0.34,5.57,8.0,27.8
2024-06-07,Station_A,0.24,6.9,7.6,28.7
2024-06-07,Station_B,0.15,5.13,8.1,26.6
2024-06-07,Station_C,0.39,6.43,7.7,28.4
2024-06-08,Station_A,0.35,6.46,8.1,26.8
2024-06-08,Station_B,0.11,5.14,8.0,26.1
2024-06-08,Station_C,0.35,5.76,7.5,28.9
2024-06-09,Station_A,0.32,6.16,7.7,26.1
2024-06-09,Station_B,0.17,6.72,7.8,28.1
2024-06-09,Station_C,0.33,6.29,8.2,29.9
2024-06-10,Station_A,0.35,6.41,8.0,26.4
2024-06-10,Station_B,0.1,5.27,7.8,26.6
2024-06-10,Station_C,0.34,5.14,7.7,29.3
2024-06-11,Station_A,0.38,7.0,8.2,27.6
2024-06-11,Station_B,0.33,5.6,8.1,28.1
2024-06-11,Station_C,0.18,6.02,7.9,29.8
2024-06-12,Station_A,0.38,6.61,8.0,29.1
2024-06-12,Station_B,0.17,5.38,8.1,28.9
2024-06-12,Station_C,0.28,5.9,7.6,28.1
2024-06-13,Station_A,0.13,5.93,7.9,26.2
2024-06-13,Station_B,0.18,5.06,7.6,26.6
2024-06-13,Station_C,0.34,5.88,7.6,26.4
2024-06-14,Station_A,0.34,5.73,7.6,27.6
2024-06-14,Station_B,0.11,6.26,7.8,26.0
2024-06-14,Station_C,0.31,6.26,7.7,28.1
2024-06-15,Station_A,0.31,6.17,7.6,28.6
2024-06-15,Station_B,0.21,6.75,8.1,26.7
2024-06-15,Station_C,0.23,6.45,8.1,28.0
2024-06-16,Station_A,0.37,5.46,7.7,27.4
2024-06-16,Station_B,0.38,5.44,8.1,27.0
2024-06-16,Station_C,0.28,5.01,7.5,26.6
2024-06-17,Station_A,0.33,5.45,8.2,28.5
2024-06-17,Station_B,0.17,6.79,8.0,29.5
2024-06-17,Station_C,0.14,5.19,8.1,29.5
2024-06-18,Station_A,0.21,6.31,7.7,27.0
2024-06-18,Station_B,0.16,5.97,8.2,29.4
2024-06-18,Station_C,0.34,5.71,8.1,29.7
2024-06-19,Station_A,0.3,5.42,7.5,26.6
2024-06-19,Station_B,0.24,6.71,7.8,28.6
2024-06-19,Station_C,0.17,5.87,7.9,26.7
2024-06-20,Station_A,0.21,6.63,7.6,28.7
2024-06-20,Station_B,0.34,5.8,8.0,29.7
2024-06-20,Station_C,0.1,6.54,8.0,27.2
2024-06-21,Station_A,0.11,5.38,7.8,29.3
2024-06-21,Station_B,0.28,6.75,7.7,28.8
2024-06-21,Station_C,0.16,5.71,8.2,29.9
2024-06-22,Station_A,0.12,5.54,7.8,27.8
2024-06-22,Station_B,0.37,5.66,8.1,26.4
2024-06-22,Station_C,0.25,5.12,7.8,29.6
2024-06-23,Station_A,0.31,5.6,7.5,28.2
2024-06-23,Station_B,0.22,6.23,8.1,29.2
2024-06-23,Station_C,0.32,6.0,8.0,28.0
2024-06-24,Station_A,0.27,5.98,7.9,29.5
2024-06-24,Station_B,0.24,5.91,7.9,28.1
2024-06-24,Station_C,0.29,5.55,7.9,28.5
2024-06-25,Station_A,0.28,5.36,7.5,27.4
2024-06-25,Station_B,0.12,6.63,7.7,29.7
2024-06-25,Station_C,0.12,5.96,7.6,29.7
2024-06-26,Station_A,0.22,6.85,7.8,26.4
2024-06-26,Station_B,0.25,5.37,7.8,29.3
2024-06-26,Station_C,0.11,5.32,7.7,28.4
2024-06-27,Station_A,0.35,6.43,7.6,28.5
2024-06-27,Station_B,0.18,5.36,7.6,28.5
2024-06-27,Station_C,0.15,6.98,7.8,26.4
2024-06-28,Station_A,0.28,6.96,7.9,29.8
2024-06-28,Station_B,0.23,6.0,8.0,27.5
2024-06-28,Station_C,0.11,5.88,7.9,28.4
2024-06-29,Station_A,0.23,5.97,8.0,29.1
2024-06-29,Station_B,0.2,7.0,8.1,27.0
2024-06-29,Station_C,0.19,5.9,8.1,29.1
2024-06-30,Station_A,0.18,6.19,7.7,26.4
2024-06-30,Station_B,0.14,6.34,8.0,29.2
2024-06-30,Station_C,0.34,7.0,8.1,29.0
2024-07-01,Station_A,0.23,6.46,8.0,28.5
2024-07-01,Station_B,0.23,5.24,7.9,27.1
2024-07-01,Station_C,2.94,0.76,8.1,28.2
2024-07-02,Station_A,0.24,5.81,8.2,26.2
2024-07-02,Station_B,0.36,6.92,7.6,28.1
2024-07-02,Station_C,0.25,5.25,8.1,26.5
2024-07-03,Station_A,0.26,6.94,8.0,27.2
2024-07-03,Station_B,0.14,6.51,8.0,28.4
2024-07-03,Station_C,0.33,6.28,8.2,28.3
2024-07-04,Station_A,0.21,5.35,8.0,28.8
2024-07-04,Station_B,0.15,5.15,8.1,26.9
2024-07-04,Station_C,0.18,5.83,8.0,29.5
2024-07-05,Station_A,3.03,0.64,8.2,27.2
2024-07-05,Station_B,0.11,6.4,8.0,27.8
2024-07-05,Station_C,0.26,6.26,7.9,28.7
2024-07-06,Station_A,0.18,5.88,7.8,29.1
2024-07-06,Station_B,0.15,5.5,7.7,28.9
2024-07-06,Station_C,0.31,5.83,8.1,29.9
2024-07-07,Station_A,0.36,6.02,8.2,29.3
2024-07-07,Station_B,0.29,6.56,7.9,27.0
2024-07-07,Station_C,0.37,5.11,7.9,27.5
2024-07-08,Station_A,0.37,6.71,7.9,27.1
2024-07-08,Station_B,0.22,5.71,7.6,28.2
2024-07-08,Station_C,0.3,5.64,7.8,26.2
2024-07-09,Station_A,0.25,5.05,7.9,29.5
2024-07-09,Station_B,0.31,5.28,8.0,29.1
2024-07-09,Station_C,0.37,5.55,7.7,29.5
2024-07-10,Station_A,2.56,1.32,8.1,26.1
2024-07-10,Station_B,0.37,6.04,7.9,27.3
2024-07-10,Station_C,0.34,5.21,7.8,28.5
2024-07-11,Station_A,0.26,6.16,8.0,26.9
2024-07-11,Station_B,0.27,6.97,7.7,29.9
2024-07-11,Station_C,0.35,5.18,7.7,26.2
2024-07-12,Station_A,0.39,5.21,7.9,26.0
2024-07-12,Station_B,0.16,5.26,7.7,29.1
2024-07-12,Station_C,0.17,5.02,8.2,28.4
2024-07-13,Station_A,0.3,5.29,7.9,26.5
2024-07-13,Station_B,0.27,6.12,7.6,26.1
2024-07-13,Station_C,0.32,5.16,7.6,29.6
2024-07-14,Station_A,0.4,5.51,7.8,26.9
2024-07-14,Station_B,0.13,5.25,7.6,28.8
2024-07-14,Station_C,0.29,6.76,8.0,27.8
2024-07-15,Station_A,0.24,5.22,8.2,26.1
2024-07-15,Station_B,0.19,6.01,7.9,27.0
2024-07-15,Station_C,0.33,5.53,7.8,27.1
2024-07-16,Station_A,0.32,6.74,7.6,26.3
2024-07-16,Station_B,0.15,6.07,8.2,27.4
2024-07-16,Station_C,0.11,6.85,7.6,29.6
2024-07-17,Station_A,0.38,5.4,7.7,28.0
2024-07-17,Station_B,0.3,6.95,7.9,28.9
2024-07-17,Station_C,0.29,5.91,8.1,27.6
2024-07-18,Station_A,0.17,5.52,7.8,27.2
2024-07-18,Station_B,0.11,6.67,7.5,29.5
2024-07-18,Station_C,0.12,6.13,7.9,28.0
2024-07-19,Station_A,0.19,6.33,7.9,27.3
2024-07-19,Station_B,0.32,5.79,8.1,29.7
2024-07-19,Station_C,0.16,6.83,7.6,26.2
2024-07-20,Station_A,0.32,6.85,7.9,29.8
2024-07-20,Station_B,0.12,6.21,8.2,28.0
2024-07-20,Station_C,0.17,5.49,7.7,26.2
2024-07-21,Station_A,0.25,6.34,7.5,26.2
2024-07-21,Station_B,0.37,6.06,8.1,29.2
2024-07-21,Station_C,0.16,6.32,7.8,27.2
2024-07-22,Station_A,0.23,6.82,7.6,27.1
2024-07-22,Station_B,0.31,6.26,8.2,29.2
2024-07-22,Station_C,0.16,5.9,8.0,29.4
2024-07-23,Station_A,0.28,6.05,7.5,26.3
2024-07-23,Station_B,0.12,5.8,7.7,28.5
2024-07-23,Station_C,0.28,5.94,7.7,29.8
2024-07-24,Station_A,0.38,5.62,7.9,26.4
2024-07-24,Station_B,0.23,6.48,7.7,28.2
2024-07-24,Station_C,0.22,6.81,8.1,28.1
2024-07-25,Station_A,0.16,6.91,7.6,29.2
2024-07-25,Station_B,0.4,5.74,7.7,28.5
2024-07-25,Station_C,0.39,6.41,8.0,28.3
2024-07-26,Station_A,0.36,5.97,7.9,28.1
2024-07-26,Station_B,0.37,5.71,7.6,27.8
2024-07-26,Station_C,0.25,6.81,7.9,29.4
2024-07-27,Station_A,0.37,6.2,7.5,28.5
2024-07-27,Station_B,0.12,6.16,8.1,26.0
2024-07-27,Station_C,0.24,5.69,7.9,26.2
2024-07-28,Station_A,0.1,5.61,7.9,27.5
2024-07-28,Station_B,0.35,6.87,8.1,28.1
2024-07-28,Station_C,0.38,5.82,7.7,26.4
2024-07-29,Station_A,0.38,6.12,8.0,26.5
2024-07-29,Station_B,0.24,6.9,7.8,29.5
2024-07-29,Station_C,0.29,6.2,8.1,26.0
2024-07-30,Station_A,0.17,6.9,7.6,26.1
2024-07-30,Station_B,0.26,6.69,8.2,28.2
2024-07-30,Station_C,0.32,5.53,8.1,28.7
2024-07-31,Station_A,0.3,5.8,7.6,28.9
2024-07-31,Station_B,0.32,5.46,8.2,26.1
2024-07-31,Station_C,0.18,5.1,7.8,28.5
2024-08-01,Station_A,0.4,6.62,7.8,28.9
2024-08-01,Station_B,0.24,6.57,7.8,27.5
2024-08-01,Station_C,0.3,6.45,7.7,28.3
2024-08-02,Station_A,0.39,5.45,7.6,28.7
2024-08-02,Station_B,0.11,5.69,8.1,29.2
2024-08-02,Station_C,0.24,6.16,7.7,28.1
2024-08-03,Station_A,0.24,5.67,8.0,28.6
2024-08-03,Station_B,0.1,5.5,7.9,26.3
2024-08-03,Station_C,0.29,6.51,7.7,28.0
2024-08-04,Station_A,0.38,5.62,8.1,28.4
2024-08-04,Station_B,0.24,6.55,8.0,28.0
2024-08-04,Station_C,0.18,5.24,7.8,29.8
2024-08-05,Station_A,0.29,6.25,7.6,27.6
2024-08-05,Station_B,0.39,5.34,7.8,26.4
2024-08-05,Station_C,0.21,6.08,7.7,26.9
2024-08-06,Station_A,0.39,5.65,8.0,27.0
2024-08-06,Station_B,0.3,6.61,7.5,28.4
2024-08-06,Station_C,0.19,5.52,7.9,28.8
2024-08-07,Station_A,0.27,5.34,7.6,28.5
2024-08-07,Station_B,0.23,5.72,8.0,27.9
2024-08-07,Station_C,0.21,6.48,7.7,28.0
2024-08-08,Station_A,0.2,5.94,7.7,26.0
2024-08-08,Station_B,0.31,6.54,7.7,27.6
2024-08-08,Station_C,0.17,6.56,7.9,26.8
2024-08-09,Station_A,0.35,5.42,7.7,28.7
2024-08-09,Station_B,0.24,6.8,7.7,29.0
2024-08-09,Station_C,0.28,6.74,7.8,28.9
2024-08-10,Station_A,0.14,6.41,8.1,28.3
2024-08-10,Station_B,0.14,5.52,7.6,28.1
2024-08-10,Station_C,0.17,5.88,7.8,28.3
2024-08-11,Station_A,0.11,5.16,7.5,27.7
2024-08-11,Station_B,0.32,5.45,8.2,27.9
2024-08-11,Station_C,0.33,6.43,7.9,29.7
2024-08-12,Station_A,0.34,5.76,8.1,27.0
2024-08-12,Station_B,0.3,5.43,7.7,27.2
2024-08-12,Station_C,0.37,6.35,8.1,28.2
2024-08-13,Station_A,0.13,6.11,7.7,26.9
2024-08-13,Station_B,0.3,5.77,8.1,29.0
2024-08-13,Station_C,0.4,5.59,8.0,29.4
2024-08-14,Station_A,0.34,5.83,7.9,26.2
2024-08-14,Station_B,0.34,6.74,8.0,26.7
2024-08-14,Station_C,0.36,5.79,7.7,28.2
2024-08-15,Station_A,0.3,5.97,8.0,29.4
2024-08-15,Station_B,0.2,5.87,8.2,27.5
2024-08-15,Station_C,0.3,5.84,8.2,29.6
2024-08-16,Station_A,0.29,5.12,8.0,28.8
2024-08-16,Station_B,0.17,6.83,7.8,28.6
2024-08-16,Station_C,0.22,6.63,7.8,28.4
2024-08-17,Station_A,0.22,6.86,7.9,29.6
2024-08-17,Station_B,0.38,6.79,7.5,29.7
2024-08-17,Station_C,0.11,5.11,7.7,28.5
2024-08-18,Station_A,0.11,5.95,7.8,29.0
2024-08-18,Station_B,0.17,5.51,7.7,28.4
2024-08-18,Station_C,0.2,5.75,7.8,29.9
2024-08-19,Station_A,0.35,6.42,7.5,30.0
2024-08-19,Station_B,0.3,5.81,7.9,27.0
2024-08-19,Station_C,0.35,6.79,7.6,29.1
2024-08-20,Station_A,0.15,5.84,7.8,29.0
2024-08-20,Station_B,0.13,6.13,8.0,29.1
2024-08-20,Station_C,0.26,6.72,7.7,27.7
2024-08-21,Station_A,0.13,6.72,7.7,26.0
2024-08-21,Station_B,0.13,5.18,8.0,26.9
2024-08-21,Station_C,0.25,5.92,7.8,28.8
2024-08-22,Station_A,0.14,6.76,7.8,26.3
2024-08-22,Station_B,0.29,5.55,8.1,28.7
2024-08-22,Station_C,0.23,6.92,7.7,28.3
2024-08-23,Station_A,0.32,5.1,7.5,29.2
2024-08-23,Station_B,0.2,6.22,8.0,26.8
2024-08-23,Station_C,0.39,6.18,7.8,29.2
2024-08-24,Station_A,0.17,5.41,7.8,29.4
2024-08-24,Station_B,0.17,6.79,7.6,28.5
2024-08-24,Station_C,0.28,5.77,7.6,28.3
2024-08-25,Station_A,0.3,6.27,7.9,28.1
2024-08-25,Station_B,0.31,6.31,7.9,26.6
2024-08-25,Station_C,0.18,6.84,8.0,28.2
2024-08-26,Station_A,0.13,6.8,8.1,26.4
2024-08-26,Station_B,0.23,5.65,8.0,28.5
2024-08-26,Station_C,0.12,5.64,7.7,27.3
2024-08-27,Station_A,0.18,5.89,7.8,28.9
2024-08-27,Station_B,0.3,5.42,7.7,26.1
2024-08-27,Station_C,0.18,5.13,7.9,30.0
2024-08-28,Station_A,0.35,5.24,8.0,28.6
2024-08-28,Station_B,0.13,5.63,7.6,27.6
2024-08-28,Station_C,0.33,6.45,7.9,29.5
2024-08-29,Station_A,0.14,6.68,7.7,26.2
2024-08-29,Station_B,0.28,6.21,7.7,28.9
2024-08-29,Station_C,0.38,6.17,8.0,29.0
2024-08-30,Station_A,0.19,5.96,7.5,27.2
2024-08-30,Station_B,0.13,5.25,7.8,28.9
2024-08-30,Station_C,0.26,5.95,7.8,26.8
2024-08-31,Station_A,0.34,5.93,8.1,28.8
2024-08-31,Station_B,0.25,5.89,7.8,28.2
2024-08-31,Station_C,0.34,6.81,7.5,26.6
2024-09-01,Station_A,0.18,5.88,7.9,28.0
2024-09-01,Station_B,0.38,5.33,8.1,27.9
2024-09-01,Station_C,0.34,5.19,8.1,28.7
2024-09-02,Station_A,0.4,6.04,7.6,26.7
2024-09-02,Station_B,0.13,6.63,7.7,29.9
2024-09-02,Station_C,0.15,5.95,7.8,28.0
2024-09-03,Station_A,0.11,6.37,7.8,29.2
2024-09-03,Station_B,0.17,5.1,8.0,29.9
2024-09-03,Station_C,0.18,5.31,7.7,27.3
2024-09-04,Station_A,0.3,5.55,7.5,27.5
2024-09-04,Station_B,0.25,6.93,7.9,27.1
2024-09-04,Station_C,0.31,6.07,7.9,29.0
2024-09-05,Station_A,0.11,6.61,7.9,27.6
2024-09-05,Station_B,0.28,5.3,7.8,27.3
2024-09-05,Station_C,0.13,5.32,7.6,27.5
2024-09-06,Station_A,0.16,5.83,7.7,29.1
2024-09-06,Station_B,0.16,5.42,8.2,28.3
2024-09-06,Station_C,0.18,5.34,7.6,29.2
2024-09-07,Station_A,0.29,5.66,7.9,27.0
2024-09-07,Station_B,0.3,5.3,7.9,29.4
2024-09-07,Station_C,0.37,5.16,7.7,28.4
2024-09-08,Station_A,0.13,6.6,8.2,26.7
2024-09-08,Station_B,0.27,6.87,7.6,29.2
2024-09-08,Station_C,0.36,6.35,7.8,26.8
2024-09-09,Station_A,0.28,5.72,7.8,29.3
2024-09-09,Station_B,0.13,6.82,7.8,27.4
2024-09-09,Station_C,0.37,5.44,7.9,29.5
2024-09-10,Station_A,0.35,5.82,8.0,27.5
2024-09-10,Station_B,0.18,5.04,8.2,26.1
2024-09-10,Station_C,0.15,5.78,8.1,26.8
2024-09-11,Station_A,0.25,5.73,8.0,27.4
2024-09-11,Station_B,0.32,5.62,7.6,29.2
2024-09-11,Station_C,0.25,6.05,8.0,28.0
2024-09-12,Station_A,0.4,5.3,7.9,29.5
2024-09-12,Station_B,0.36,5.67,7.7,29.4
2024-09-12,Station_C,0.31,5.3,8.0,28.2
2024-09-13,Station_A,0.25,6.39,7.5,28.5
2024-09-13,Station_B,0.17,6.51,7.7,27.1
2024-09-13,Station_C,0.3,6.86,7.6,27.6
2024-09-14,Station_A,0.33,5.9,8.0,27.3
2024-09-14,Station_B,0.26,6.89,7.6,28.1
2024-09-14,Station_C,0.28,5.05,8.2,27.2
2024-09-15,Station_A,0.25,6.08,8.0,27.6
2024-09-15,Station_B,0.26,5.79,8.1,29.4
2024-09-15,Station_C,0.1,6.8,7.6,27.0
2024-09-16,Station_A,0.15,6.61,7.9,29.8
2024-09-16,Station_B,0.25,6.95,8.1,28.9
2024-09-16,Station_C,0.33,5.7,7.9,28.4
2024-09-17,Station_A,0.32,6.32,7.5,27.8
2024-09-17,Station_B,0.19,5.63,7.6,27.7
2024-09-17,Station_C,0.19,6.06,8.0,26.1
2024-09-18,Station_A,0.22,6.74,7.5,26.6
2024-09-18,Station_B,0.2,6.7,7.5,28.6
2024-09-18,Station_C,0.35,6.56,7.8,26.9
2024-09-19,Station_A,0.15,5.38,7.9,30.0
2024-09-19,Station_B,0.28,6.08,8.2,28.2
2024-09-19,Station_C,0.37,5.47,7.6,28.5
2024-09-20,Station_A,0.21,5.85,7.9,30.0
2024-09-20,Station_B,0.21,5.26,7.9,28.9
2024-09-20,Station_C,0.17,6.24,7.9,26.7
2024-09-21,Station_A,0.23,6.97,8.1,28.9
2024-09-21,Station_B,0.32,6.81,7.5,27.8
2024-09-21,Station_C,0.27,5.35,7.7,27.3
2024-09-22,Station_A,0.2,6.03,8.1,29.0
2024-09-22,Station_B,0.37,5.83,7.7,26.2
2024-09-22,Station_C,0.12,6.48,7.8,29.8
2024-09-23,Station_A,0.34,5.57,7.7,28.4
2024-09-23,Station_B,0.26,6.87,8.1,29.2
2024-09-23,Station_C,0.22,5.38,8.2,29.8
2024-09-24,Station_A,0.19,5.49,8.2,26.3
2024-09-24,Station_B,0.21,5.84,8.1,26.4
2024-09-24,Station_C,0.39,6.4,8.0,29.0
2024-09-25,Station_A,0.16,5.98,7.8,27.6
2024-09-25,Station_B,0.1,6.32,7.5,26.3
2024-09-25,Station_C,0.35,5.29,7.9,28.7
2024-09-26,Station_A,0.25,6.82,7.9,26.6
2024-09-26,Station_B,0.28,5.05,7.6,26.6
2024-09-26,Station_C,0.18,5.91,7.8,29.6
2024-09-27,Station_A,0.36,6.05,7.6,27.9
2024-09-27,Station_B,0.16,5.18,7.7,27.6
2024-09-27,Station_C,0.14,5.5,8.0,27.5
2024-09-28,Station_A,0.26,6.1,7.7,28.1
2024-09-28,Station_B,0.23,6.15,7.6,27.0
2024-09-28,Station_C,0.12,5.7,8.2,27.4
2024-09-29,Station_A,0.3,6.3,8.2,29.4
2024-09-29,Station_B,0.39,5.46,7.9,29.5
2024-09-29,Station_C,0.39,5.2,7.8,29.9
2024-09-30,Station_A,0.32,5.06,8.0,29.7
2024-09-30,Station_B,0.11,5.06,8.1,28.9
2024-09-30,Station_C,0.12,6.61,8.1,26.5
2024-10-01,Station_A,0.33,6.05,8.2,27.9
2024-10-01,Station_B,0.25,6.89,7.8,26.9
2024-10-01,Station_C,0.36,6.0,7.7,28.2
2024-10-02,Station_A,0.1,5.56,7.9,28.8
2024-10-02,Station_B,0.38,5.82,8.0,26.3
2024-10-02,Station_C,0.14,5.9,7.6,27.1
2024-10-03,Station_A,0.21,6.11,7.8,26.7
2024-10-03,Station_B,0.17,5.12,7.9,29.2
2024-10-03,Station_C,0.22,6.63,7.7,26.5
2024-10-04,Station_A,0.29,6.2,8.0,26.2
2024-10-04,Station_B,0.17,6.52,8.1,27.1
2024-10-04,Station_C,0.18,5.21,7.7,28.2
2024-10-05,Station_A,0.22,5.44,7.6,26.7
2024-10-05,Station_B,0.33,5.12,8.2,28.1
